"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00484065","GREEN RIVER, WY US","1924-12-26",,"-5.6","-21.1",
"USC00484065","GREEN RIVER, WY US","1924-12-27",,"-3.9","-20.6",
"USC00484065","GREEN RIVER, WY US","1924-12-28",,"1.7","-17.2",
"USC00484065","GREEN RIVER, WY US","1924-12-29",,"1.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1924-12-30",,"2.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1924-12-31",,"7.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-01-01",,"6.7","-18.9",
"USC00484065","GREEN RIVER, WY US","1925-01-02",,"-2.2","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-01-03",,"-1.1","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-01-04",,"0.6","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-01-05",,"1.1","-7.2",
"USC00484065","GREEN RIVER, WY US","1925-01-06",,"4.4","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-01-07",,"-3.9","-16.7",
"USC00484065","GREEN RIVER, WY US","1925-01-08",,"-3.9","-16.1",
"USC00484065","GREEN RIVER, WY US","1925-01-09",,"-4.4","-26.7",
"USC00484065","GREEN RIVER, WY US","1925-01-10",,"-7.8","-15.0",
"USC00484065","GREEN RIVER, WY US","1925-01-11",,"-3.9","-21.1",
"USC00484065","GREEN RIVER, WY US","1925-01-12",,"-3.9","-15.0",
"USC00484065","GREEN RIVER, WY US","1925-01-13",,"-3.3","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-01-14",,"0.6","-10.6",
"USC00484065","GREEN RIVER, WY US","1925-01-15",,"0.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-01-16",,"-1.1","-27.2",
"USC00484065","GREEN RIVER, WY US","1925-01-17",,"-6.1","-20.6",
"USC00484065","GREEN RIVER, WY US","1925-01-18",,"1.1","-15.0",
"USC00484065","GREEN RIVER, WY US","1925-01-19",,"3.9","-11.7",
"USC00484065","GREEN RIVER, WY US","1925-01-20",,"2.8","-19.4",
"USC00484065","GREEN RIVER, WY US","1925-01-21",,"-3.9","-20.0",
"USC00484065","GREEN RIVER, WY US","1925-01-22",,"1.7","-18.3",
"USC00484065","GREEN RIVER, WY US","1925-01-23",,"-6.1","-17.2",
"USC00484065","GREEN RIVER, WY US","1925-01-24",,"4.4","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-01-25",,"4.4","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-01-26",,"3.3","-20.0",
"USC00484065","GREEN RIVER, WY US","1925-01-27",,"-5.6","-18.9",
"USC00484065","GREEN RIVER, WY US","1925-01-28",,"4.4","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-01-29",,"1.7","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-01-30",,"6.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-01-31",,"6.7","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-02-01",,"6.1","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-02-02",,"5.0","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-02-03",,"7.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-02-04",,"11.7","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-02-05",,"13.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-02-06",,"8.3","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-02-07",,"6.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-02-08",,"2.8","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-02-09",,"2.8","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-02-10",,"-0.6","-18.3",
"USC00484065","GREEN RIVER, WY US","1925-02-11",,"-3.3","-18.3",
"USC00484065","GREEN RIVER, WY US","1925-02-12",,"-0.6","-16.1",
"USC00484065","GREEN RIVER, WY US","1925-02-13",,"0.6","-13.3",
"USC00484065","GREEN RIVER, WY US","1925-02-14",,"3.3","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-02-15",,"3.3","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-02-16",,"3.9","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-02-17",,"4.4","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-02-18",,"3.3","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-02-19",,"6.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-02-20",,"7.2","-12.2",
"USC00484065","GREEN RIVER, WY US","1925-02-21",,"10.0","-8.9",
"USC00484065","GREEN RIVER, WY US","1925-02-22",,"5.6","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-02-23",,"6.1","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-02-24",,"7.2","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-02-25",,"4.4","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-02-26",,"8.9","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-02-27",,"5.6","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-02-28",,"6.7","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-03-01",,"17.8","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-03-02",,"7.2","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-03-03",,"13.3","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-03-04",,"8.3","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-03-05",,"12.8","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-03-06",,"17.8","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-03-07",,"14.4","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-03-08",,"13.9","0.0",
"USC00484065","GREEN RIVER, WY US","1925-03-09",,"10.0","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-03-10",,"3.3","-7.2",
"USC00484065","GREEN RIVER, WY US","1925-03-11",,"3.3","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-03-12",,"-1.1","-13.3",
"USC00484065","GREEN RIVER, WY US","1925-03-13",,"3.3","-11.7",
"USC00484065","GREEN RIVER, WY US","1925-03-14",,"2.2","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-03-15",,"7.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-03-16",,"8.3","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-03-17",,"6.1","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-03-18",,"7.2","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-03-19",,"7.8","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-03-20",,"14.4","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-03-21",,"13.9","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-03-22",,"15.6","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-03-23",,"18.9","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-03-24",,"11.1","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-03-25",,"16.7","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-03-26",,"16.7","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-03-27",,"12.8","-10.6",
"USC00484065","GREEN RIVER, WY US","1925-03-28",,"15.0","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-03-29",,"15.6","4.4",
"USC00484065","GREEN RIVER, WY US","1925-03-30",,"17.8","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-03-31",,"6.1","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-04-01",,"22.8","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-02",,"13.9","1.7",
"USC00484065","GREEN RIVER, WY US","1925-04-03",,"16.7","0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-04",,"17.8","2.2",
"USC00484065","GREEN RIVER, WY US","1925-04-05",,"20.0","3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-06",,"16.7","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-04-07",,"12.2","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-04-08",,"14.4","0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-09",,"15.6","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-04-10",,"20.6","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-04-11",,"21.1","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-04-12",,"24.4","3.3",
"USC00484065","GREEN RIVER, WY US","1925-04-13",,"16.1","0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-14",,"26.1","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-04-15",,"22.2","0.0",
"USC00484065","GREEN RIVER, WY US","1925-04-16",,"24.4","2.8",
"USC00484065","GREEN RIVER, WY US","1925-04-17",,"23.9","3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-18",,"17.8","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-19",,"10.0","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-04-20",,"7.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-21",,"13.9","0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-22",,"18.9","2.8",
"USC00484065","GREEN RIVER, WY US","1925-04-23",,"9.4","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-04-24",,"6.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-04-25",,"11.1","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-26",,"15.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-04-27",,"17.2","0.6",
"USC00484065","GREEN RIVER, WY US","1925-04-28",,"18.3","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-04-29",,"13.3","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-04-30",,"20.6","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-05-01",,"18.9","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-05-02",,"20.0","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-05-03",,"21.1","5.6",
"USC00484065","GREEN RIVER, WY US","1925-05-04",,"22.2","0.0",
"USC00484065","GREEN RIVER, WY US","1925-05-05",,"21.7","3.3",
"USC00484065","GREEN RIVER, WY US","1925-05-06",,"23.9","1.1",
"USC00484065","GREEN RIVER, WY US","1925-05-07",,"23.3","6.1",
"USC00484065","GREEN RIVER, WY US","1925-05-08",,"24.4","0.6",
"USC00484065","GREEN RIVER, WY US","1925-05-09",,"17.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-05-10",,"23.3","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-05-11",,"21.1","4.4",
"USC00484065","GREEN RIVER, WY US","1925-05-12",,"17.8","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-05-13",,"20.6","4.4",
"USC00484065","GREEN RIVER, WY US","1925-05-14",,"24.4","5.6",
"USC00484065","GREEN RIVER, WY US","1925-05-15",,"13.3","4.4",
"USC00484065","GREEN RIVER, WY US","1925-05-16",,"15.6","2.8",
"USC00484065","GREEN RIVER, WY US","1925-05-17",,"18.3","1.1",
"USC00484065","GREEN RIVER, WY US","1925-05-18",,"23.3","3.9",
"USC00484065","GREEN RIVER, WY US","1925-05-19",,"28.3","5.6",
"USC00484065","GREEN RIVER, WY US","1925-05-20",,"28.9","8.3",
"USC00484065","GREEN RIVER, WY US","1925-05-21",,"30.0","6.7",
"USC00484065","GREEN RIVER, WY US","1925-05-22",,"23.9","6.1",
"USC00484065","GREEN RIVER, WY US","1925-05-23",,"19.4","1.7",
"USC00484065","GREEN RIVER, WY US","1925-05-24",,"24.4","8.9",
"USC00484065","GREEN RIVER, WY US","1925-05-25",,"24.4","4.4",
"USC00484065","GREEN RIVER, WY US","1925-05-26",,"24.4","7.8",
"USC00484065","GREEN RIVER, WY US","1925-05-27",,"26.7","5.6",
"USC00484065","GREEN RIVER, WY US","1925-05-28",,"27.8","5.0",
"USC00484065","GREEN RIVER, WY US","1925-05-29",,"30.0","7.2",
"USC00484065","GREEN RIVER, WY US","1925-05-30",,"31.7","11.7",
"USC00484065","GREEN RIVER, WY US","1925-05-31",,"28.3","7.2",
"USC00484065","GREEN RIVER, WY US","1925-06-01",,"30.0","1.1",
"USC00484065","GREEN RIVER, WY US","1925-06-02",,"18.3","4.4",
"USC00484065","GREEN RIVER, WY US","1925-06-03",,"17.8","6.7",
"USC00484065","GREEN RIVER, WY US","1925-06-04",,"18.3","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-06-05",,"16.7","4.4",
"USC00484065","GREEN RIVER, WY US","1925-06-06",,"16.7","0.0",
"USC00484065","GREEN RIVER, WY US","1925-06-07",,"13.3","3.3",
"USC00484065","GREEN RIVER, WY US","1925-06-08",,"13.9","2.8",
"USC00484065","GREEN RIVER, WY US","1925-06-09",,"23.9","7.8",
"USC00484065","GREEN RIVER, WY US","1925-06-10",,"27.2","6.7",
"USC00484065","GREEN RIVER, WY US","1925-06-11",,"27.8","3.3",
"USC00484065","GREEN RIVER, WY US","1925-06-12",,"20.0","0.6",
"USC00484065","GREEN RIVER, WY US","1925-06-13",,"18.9","2.8",
"USC00484065","GREEN RIVER, WY US","1925-06-14",,"22.8","3.9",
"USC00484065","GREEN RIVER, WY US","1925-06-15",,"20.6","8.3",
"USC00484065","GREEN RIVER, WY US","1925-06-16",,"13.9","2.8",
"USC00484065","GREEN RIVER, WY US","1925-06-17",,"23.9","0.0",
"USC00484065","GREEN RIVER, WY US","1925-06-18",,"27.8","5.6",
"USC00484065","GREEN RIVER, WY US","1925-06-19",,"29.4","7.2",
"USC00484065","GREEN RIVER, WY US","1925-06-20",,"31.7","8.3",
"USC00484065","GREEN RIVER, WY US","1925-06-21",,"33.3","15.0",
"USC00484065","GREEN RIVER, WY US","1925-06-22",,"26.1","11.7",
"USC00484065","GREEN RIVER, WY US","1925-06-23",,"26.7","7.8",
"USC00484065","GREEN RIVER, WY US","1925-06-24",,"30.6","8.3",
"USC00484065","GREEN RIVER, WY US","1925-06-25",,"32.2","10.0",
"USC00484065","GREEN RIVER, WY US","1925-06-26",,"33.9","8.9",
"USC00484065","GREEN RIVER, WY US","1925-06-27",,"33.3","9.4",
"USC00484065","GREEN RIVER, WY US","1925-06-28",,"34.4","10.6",
"USC00484065","GREEN RIVER, WY US","1925-06-29",,"36.1","13.3",
"USC00484065","GREEN RIVER, WY US","1925-06-30",,"33.9","15.0",
"USC00484065","GREEN RIVER, WY US","1925-07-01",,"30.6","13.3",
"USC00484065","GREEN RIVER, WY US","1925-07-02",,"27.2","11.1",
"USC00484065","GREEN RIVER, WY US","1925-07-03",,"27.8","12.8",
"USC00484065","GREEN RIVER, WY US","1925-07-04",,"28.9","12.8",
"USC00484065","GREEN RIVER, WY US","1925-07-05",,"28.9","12.2",
"USC00484065","GREEN RIVER, WY US","1925-07-06",,"24.4","8.9",
"USC00484065","GREEN RIVER, WY US","1925-07-07",,"28.9","8.3",
"USC00484065","GREEN RIVER, WY US","1925-07-08",,"32.2","9.4",
"USC00484065","GREEN RIVER, WY US","1925-07-09",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1925-07-10",,"33.3","10.0",
"USC00484065","GREEN RIVER, WY US","1925-07-11",,"33.9","16.1",
"USC00484065","GREEN RIVER, WY US","1925-07-12",,"31.1","13.3",
"USC00484065","GREEN RIVER, WY US","1925-07-13",,"36.1","11.1",
"USC00484065","GREEN RIVER, WY US","1925-07-14",,"38.3","12.2",
"USC00484065","GREEN RIVER, WY US","1925-07-15",,"38.9","13.3",
"USC00484065","GREEN RIVER, WY US","1925-07-16",,"38.3","15.6",
"USC00484065","GREEN RIVER, WY US","1925-07-17",,"37.2","16.7",
"USC00484065","GREEN RIVER, WY US","1925-07-18",,"36.7","16.7",
"USC00484065","GREEN RIVER, WY US","1925-07-19",,"35.0","14.4",
"USC00484065","GREEN RIVER, WY US","1925-07-20",,"31.1","12.8",
"USC00484065","GREEN RIVER, WY US","1925-07-21",,"31.1","12.8",
"USC00484065","GREEN RIVER, WY US","1925-07-22",,"31.1","10.6",
"USC00484065","GREEN RIVER, WY US","1925-07-23",,"27.8","6.1",
"USC00484065","GREEN RIVER, WY US","1925-07-24",,"29.4","10.0",
"USC00484065","GREEN RIVER, WY US","1925-07-25",,"32.2","9.4",
"USC00484065","GREEN RIVER, WY US","1925-07-26",,"30.6","8.3",
"USC00484065","GREEN RIVER, WY US","1925-07-27",,"33.3","12.8",
"USC00484065","GREEN RIVER, WY US","1925-07-28",,"33.9","12.2",
"USC00484065","GREEN RIVER, WY US","1925-07-29",,"33.9","11.7",
"USC00484065","GREEN RIVER, WY US","1925-07-30",,"30.0","11.1",
"USC00484065","GREEN RIVER, WY US","1925-07-31",,"26.1","5.6",
"USC00484065","GREEN RIVER, WY US","1925-08-01",,"32.2","8.3",
"USC00484065","GREEN RIVER, WY US","1925-08-02",,"31.1","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-03",,"31.7","10.0",
"USC00484065","GREEN RIVER, WY US","1925-08-04",,"33.3","13.3",
"USC00484065","GREEN RIVER, WY US","1925-08-05",,"30.0","10.0",
"USC00484065","GREEN RIVER, WY US","1925-08-06",,"31.7","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-07",,"29.4","10.0",
"USC00484065","GREEN RIVER, WY US","1925-08-08",,"31.1","6.7",
"USC00484065","GREEN RIVER, WY US","1925-08-09",,"33.3","12.8",
"USC00484065","GREEN RIVER, WY US","1925-08-10",,"33.3","10.0",
"USC00484065","GREEN RIVER, WY US","1925-08-11",,"28.3","10.6",
"USC00484065","GREEN RIVER, WY US","1925-08-12",,"26.1","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-13",,"23.3","7.2",
"USC00484065","GREEN RIVER, WY US","1925-08-14",,"27.2","9.4",
"USC00484065","GREEN RIVER, WY US","1925-08-15",,"25.6","5.6",
"USC00484065","GREEN RIVER, WY US","1925-08-16",,"25.6","6.1",
"USC00484065","GREEN RIVER, WY US","1925-08-17",,"30.6","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-18",,"27.8","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-19",,"30.0","10.0",
"USC00484065","GREEN RIVER, WY US","1925-08-20",,"31.1","8.3",
"USC00484065","GREEN RIVER, WY US","1925-08-21",,"31.7","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-22",,"30.6","8.3",
"USC00484065","GREEN RIVER, WY US","1925-08-23",,"31.7","13.3",
"USC00484065","GREEN RIVER, WY US","1925-08-24",,"31.7","8.9",
"USC00484065","GREEN RIVER, WY US","1925-08-25",,"32.8","8.3",
"USC00484065","GREEN RIVER, WY US","1925-08-26",,"27.8","6.7",
"USC00484065","GREEN RIVER, WY US","1925-08-27",,"31.1","12.8",
"USC00484065","GREEN RIVER, WY US","1925-08-28",,"28.9","11.1",
"USC00484065","GREEN RIVER, WY US","1925-08-29",,"21.1","9.4",
"USC00484065","GREEN RIVER, WY US","1925-08-30",,"28.3","4.4",
"USC00484065","GREEN RIVER, WY US","1925-08-31",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1925-09-01",,"16.7","10.0",
"USC00484065","GREEN RIVER, WY US","1925-09-02",,"27.2","14.4",
"USC00484065","GREEN RIVER, WY US","1925-09-03",,"26.1","10.0",
"USC00484065","GREEN RIVER, WY US","1925-09-04",,"27.2","12.2",
"USC00484065","GREEN RIVER, WY US","1925-09-05",,"21.1","8.3",
"USC00484065","GREEN RIVER, WY US","1925-09-06",,"26.7","6.7",
"USC00484065","GREEN RIVER, WY US","1925-09-07",,"28.3","5.6",
"USC00484065","GREEN RIVER, WY US","1925-09-08",,"27.2","8.9",
"USC00484065","GREEN RIVER, WY US","1925-09-09",,"21.1","2.2",
"USC00484065","GREEN RIVER, WY US","1925-09-10",,"21.7","1.7",
"USC00484065","GREEN RIVER, WY US","1925-09-11",,"22.8","2.2",
"USC00484065","GREEN RIVER, WY US","1925-09-12",,"26.7","3.9",
"USC00484065","GREEN RIVER, WY US","1925-09-13",,"26.7","8.9",
"USC00484065","GREEN RIVER, WY US","1925-09-14",,"14.4","7.2",
"USC00484065","GREEN RIVER, WY US","1925-09-15",,"21.7","3.9",
"USC00484065","GREEN RIVER, WY US","1925-09-16",,"27.8","5.6",
"USC00484065","GREEN RIVER, WY US","1925-09-17",,"27.2","3.3",
"USC00484065","GREEN RIVER, WY US","1925-09-18",,"27.8","6.7",
"USC00484065","GREEN RIVER, WY US","1925-09-19",,"22.8","6.1",
"USC00484065","GREEN RIVER, WY US","1925-09-20",,"31.7","0.0",
"USC00484065","GREEN RIVER, WY US","1925-09-21",,"12.2","2.8",
"USC00484065","GREEN RIVER, WY US","1925-09-22",,"12.2","2.2",
"USC00484065","GREEN RIVER, WY US","1925-09-23",,"10.6","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-09-24",,"20.0","0.6",
"USC00484065","GREEN RIVER, WY US","1925-09-25",,"25.6","1.7",
"USC00484065","GREEN RIVER, WY US","1925-09-26",,"23.3","1.1",
"USC00484065","GREEN RIVER, WY US","1925-09-27",,"27.2","2.8",
"USC00484065","GREEN RIVER, WY US","1925-09-28",,"24.4","7.2",
"USC00484065","GREEN RIVER, WY US","1925-09-29",,"22.8","3.9",
"USC00484065","GREEN RIVER, WY US","1925-09-30",,"15.0","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-10-01",,"16.1","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-10-02",,"24.4","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-10-03",,"26.1","-4.4",
"USC00484065","GREEN RIVER, WY US","1925-10-04",,"24.4","0.0",
"USC00484065","GREEN RIVER, WY US","1925-10-05",,"25.0","3.9",
"USC00484065","GREEN RIVER, WY US","1925-10-06",,"11.7","3.9",
"USC00484065","GREEN RIVER, WY US","1925-10-07",,"15.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-10-08",,"14.4","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-10-09",,"13.9","-3.9",
"USC00484065","GREEN RIVER, WY US","1925-10-10",,"16.7","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-10-11",,"17.8","1.1",
"USC00484065","GREEN RIVER, WY US","1925-10-12",,"13.9","0.0",
"USC00484065","GREEN RIVER, WY US","1925-10-13",,"14.4","0.0",
"USC00484065","GREEN RIVER, WY US","1925-10-14",,"12.8","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-10-15",,"10.0","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-10-16",,"14.4","-2.2",
"USC00484065","GREEN RIVER, WY US","1925-10-17",,"8.3","-13.9",
"USC00484065","GREEN RIVER, WY US","1925-10-18",,"7.2","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-10-19",,"5.0","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-10-20",,"16.1","-4.4",
"USC00484065","GREEN RIVER, WY US","1925-10-21",,"16.7","-2.8",
"USC00484065","GREEN RIVER, WY US","1925-10-22",,"20.6","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-10-23",,"20.6","2.2",
"USC00484065","GREEN RIVER, WY US","1925-10-24",,"13.9","-7.2",
"USC00484065","GREEN RIVER, WY US","1925-10-25",,"8.3","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-10-26",,"12.2","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-10-27",,"12.8","1.1",
"USC00484065","GREEN RIVER, WY US","1925-10-28",,"13.9","5.0",
"USC00484065","GREEN RIVER, WY US","1925-10-29",,"15.0","-0.6",
"USC00484065","GREEN RIVER, WY US","1925-10-30",,"10.0","-4.4",
"USC00484065","GREEN RIVER, WY US","1925-10-31",,"15.0","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-11-01",,"12.2","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-11-02",,"13.3","0.6",
"USC00484065","GREEN RIVER, WY US","1925-11-03",,"12.2","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-11-04",,"7.8","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-11-05",,"2.2","-9.4",
"USC00484065","GREEN RIVER, WY US","1925-11-06",,"8.3","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-11-07",,"6.1","-11.1",
"USC00484065","GREEN RIVER, WY US","1925-11-08",,"8.9","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-11-09",,"10.6","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-11-10",,"12.2","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-11-11",,"11.1","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-11-12",,"8.3","-8.9",
"USC00484065","GREEN RIVER, WY US","1925-11-13",,"6.1","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-11-14",,"1.1","-17.2",
"USC00484065","GREEN RIVER, WY US","1925-11-15",,"0.6","-16.1",
"USC00484065","GREEN RIVER, WY US","1925-11-16",,"0.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-11-17",,"5.6","-10.0",
"USC00484065","GREEN RIVER, WY US","1925-11-18",,"6.7","-7.2",
"USC00484065","GREEN RIVER, WY US","1925-11-19",,"5.0","-13.3",
"USC00484065","GREEN RIVER, WY US","1925-11-20",,"4.4","-16.7",
"USC00484065","GREEN RIVER, WY US","1925-11-21",,"2.2","-16.1",
"USC00484065","GREEN RIVER, WY US","1925-11-22",,"2.2","-14.4",
"USC00484065","GREEN RIVER, WY US","1925-11-23",,"10.0","-11.7",
"USC00484065","GREEN RIVER, WY US","1925-11-24",,"10.6","-11.7",
"USC00484065","GREEN RIVER, WY US","1925-11-25",,"11.7","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-11-26",,"8.9","-5.6",
"USC00484065","GREEN RIVER, WY US","1925-11-27",,"5.6","0.6",
"USC00484065","GREEN RIVER, WY US","1925-11-28",,"9.4","-7.8",
"USC00484065","GREEN RIVER, WY US","1925-11-29",,"10.0","-11.7",
"USC00484065","GREEN RIVER, WY US","1925-11-30",,"12.2","-6.1",
"USC00484065","GREEN RIVER, WY US","1925-12-01",,"-3.9","-1.1",
"USC00484065","GREEN RIVER, WY US","1925-12-02",,"12.8","-3.3",
"USC00484065","GREEN RIVER, WY US","1925-12-03",,"5.6","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-12-04",,"1.1","-8.3",
"USC00484065","GREEN RIVER, WY US","1925-12-05",,"1.7","-6.7",
"USC00484065","GREEN RIVER, WY US","1925-12-06",,"5.6","-1.7",
"USC00484065","GREEN RIVER, WY US","1925-12-07",,"7.2","-5.0",
